feature,importance,model,importance_type,rank
external_eef_organisation_type_financial_banking_insurance_stock,51.08654479877807,LassoLars,coef_ (absolute values),56
project_prf_application_type_electronic data interchange,49.803998310821534,LassoLars,coef_ (absolute values),57
tech_tf_language_type_5gl,47.696109171407194,LassoLars,coef_ (absolute values),58
project_prf_application_type_financial transaction process/accounting; workflow support & management,44.42088264856732,LassoLars,coef_ (absolute values),59
project_prf_development_type_re_development,38.760405550231106,LassoLars,coef_ (absolute values),60
project_prf_relative_size_xxl,37.49690373319333,LassoLars,coef_ (absolute values),61
tech_tf_development_platform_mr,29.90738329952178,LassoLars,coef_ (absolute values),62
project_prf_relative_size_missing,29.508999614569472,LassoLars,coef_ (absolute values),63
functional_size_group_xl_3000_8999,28.659937651438103,LassoLars,coef_ (absolute values),64
project_prf_application_type_cards and payments,27.552923268635865,LassoLars,coef_ (absolute values),65
process_pmf_development_methodologies_lean,27.46662676595208,LassoLars,coef_ (absolute values),66
tech_tf_architecture_missing,27.268631810422043,LassoLars,coef_ (absolute values),67
process_pmf_development_methodologies_agile_development,24.953904999338135,LassoLars,coef_ (absolute values),68
project_prf_application_group_real_time_application,24.146846596547277,LassoLars,coef_ (absolute values),69
project_prf_application_type_management or performance reporting; online analysis and reporting,23.24920406110972,LassoLars,coef_ (absolute values),70
project_prf_relative_size_xl,18.788093213539334,LassoLars,coef_ (absolute values),71
project_prf_team_size_group_9_14,18.154903574945827,LassoLars,coef_ (absolute values),72
project_prf_application_type_mobile application,16.89560621957282,LassoLars,coef_ (absolute values),73
external_eef_organisation_type_education_institution,16.450786156826133,LassoLars,coef_ (absolute values),74
functional_size_group_m_100_999,16.241096617402107,LassoLars,coef_ (absolute values),75
project_prf_team_size_group_21_30,15.151777108043833,LassoLars,coef_ (absolute values),76
project_prf_application_type_management or performance reporting,14.69594601910942,LassoLars,coef_ (absolute values),77
project_prf_application_type_operating system or software utility,14.191587711517553,LassoLars,coef_ (absolute values),78
external_eef_organisation_type_wholesale_and_retail_trade,11.88514456321388,LassoLars,coef_ (absolute values),79
project_prf_application_type_auditing management,11.57698741507329,LassoLars,coef_ (absolute values),80
project_prf_case_tool_used_yes,10.687202754127162,LassoLars,coef_ (absolute values),81
project_prf_application_type_online analysis and reporting,10.68127836402177,LassoLars,coef_ (absolute values),82
project_prf_application_type_missing,8.470436337941358,LassoLars,coef_ (absolute values),83
tech_tf_client_server_yes,7.176687481143886,LassoLars,coef_ (absolute values),84
project_prf_application_type_workflow support & management,7.038979997941778,LassoLars,coef_ (absolute values),85
tech_tf_language_type_4gl,7.011670182806203,LassoLars,coef_ (absolute values),86
tech_tf_client_server_missing,6.975899609197548,LassoLars,coef_ (absolute values),87
tech_tf_architecture_multi_tier_with_web_public_interface,6.065664636233408,LassoLars,coef_ (absolute values),88
project_prf_team_size_group_31_40,6.058792153054544,LassoLars,coef_ (absolute values),89
project_prf_team_size_group_1,2.72752709836799,LassoLars,coef_ (absolute values),90
tech_tf_development_platform_missing,2.449906191432852,LassoLars,coef_ (absolute values),91
external_eef_data_quality_rating_d,1.168629400191747,LassoLars,coef_ (absolute values),92
project_prf_application_type_customer billing/relationship management,0.0,LassoLars,coef_ (absolute values),93
project_prf_year_of_project,0.0,LassoLars,coef_ (absolute values),94
