feature,importance,model,importance_type,rank
project_prf_development_type_not_defined,44.99878943844983,LassoLars,coef_ (absolute values),43
external_eef_industry_sector_financial,43.88496461172513,LassoLars,coef_ (absolute values),44
project_prf_relative_size_xl,41.82600732852134,LassoLars,coef_ (absolute values),45
tech_tf_development_platform_proprietary,37.99227135575095,LassoLars,coef_ (absolute values),46
tech_tf_architecture_multi_tier_client_server,37.82041417935706,LassoLars,coef_ (absolute values),47
external_eef_organisation_type_missing,37.035912163664094,LassoLars,coef_ (absolute values),48
process_pmf_development_methodologies_missing,36.15305021385213,LassoLars,coef_ (absolute values),49
project_prf_development_type_re_development,36.109445979374364,LassoLars,coef_ (absolute values),50
tech_tf_architecture_client_server,34.00590660180707,LassoLars,coef_ (absolute values),51
project_prf_relative_size_xxs,32.782028327412625,LassoLars,coef_ (absolute values),52
project_prf_team_size_group_3_4,26.648467819978443,LassoLars,coef_ (absolute values),53
project_prf_case_tool_used_yes,23.51370288465458,LassoLars,coef_ (absolute values),54
tech_tf_development_platform_pc,21.47003356660804,LassoLars,coef_ (absolute values),55
tech_tf_client_server_not_applicable,15.959500909537471,LassoLars,coef_ (absolute values),56
project_prf_application_group_infrastructure_software,15.826696272182392,LassoLars,coef_ (absolute values),57
tech_tf_language_type_5gl,15.63938766985975,LassoLars,coef_ (absolute values),58
external_eef_organisation_type_credit_card_processor,14.360030822582878,LassoLars,coef_ (absolute values),59
project_prf_team_size_group_missing,13.162202519138305,LassoLars,coef_ (absolute values),60
external_eef_organisation_type_revenue_collection,11.487595991431109,LassoLars,coef_ (absolute values),61
tech_tf_architecture_multi_tier,8.525127818789576,LassoLars,coef_ (absolute values),62
external_eef_industry_sector_banking,7.521278580912483,LassoLars,coef_ (absolute values),63
external_eef_organisation_type_insurance,6.5682270066237205,LassoLars,coef_ (absolute values),64
project_prf_application_group_real_time_application,5.5269983074458615,LassoLars,coef_ (absolute values),65
tech_tf_architecture_multi_tier_with_web_public_interface,4.254167682639983,LassoLars,coef_ (absolute values),66
external_eef_organisation_type_revenue,3.750602587403013,LassoLars,coef_ (absolute values),67
project_prf_development_type_poc,2.366043349088838,LassoLars,coef_ (absolute values),68
external_eef_organisation_type_amusement_game_center,2.1713373849159807,LassoLars,coef_ (absolute values),69
project_prf_application_group_mathematically_intensive_application,0.0,LassoLars,coef_ (absolute values),70
tech_tf_language_type_2gl,0.0,LassoLars,coef_ (absolute values),71
