feature,importance,model,importance_type,rank
external_eef_industry_sector_service industry,0.0031078023126929677,ExtraTreesRegressor,feature_importances_,79
project_prf_application_type_top_data warehouse system,0.003053333606769769,ExtraTreesRegressor,feature_importances_,80
project_prf_application_type_top_customer relationship management,0.002998005899558513,ExtraTreesRegressor,feature_importances_,81
project_prf_application_type_top_software for machine control,0.002966755009214857,ExtraTreesRegressor,feature_importances_,82
project_prf_application_type_top_management or performance reporting,0.0029496980951652556,ExtraTreesRegressor,feature_importances_,83
tech_tf_clientserver_description_client_presentation,0.00291023776360684,ExtraTreesRegressor,feature_importances_,84
project_prf_relative_size_xxs,0.002890638173550931,ExtraTreesRegressor,feature_importances_,85
project_prf_case_tool_used_no,0.0027527022474519687,ExtraTreesRegressor,feature_importances_,86
tech_tf_clientserver_description_client presentation processing,0.0027438849819836873,ExtraTreesRegressor,feature_importances_,87
external_eef_industry_sector_utilities,0.0025706838607513433,ExtraTreesRegressor,feature_importances_,88
project_prf_team_size_group_41_50,0.002566277115764298,ExtraTreesRegressor,feature_importances_,89
external_eef_industry_sector_defence,0.0025535183136008604,ExtraTreesRegressor,feature_importances_,90
project_prf_application_type_top_embedded system/real_time application,0.0024427243802457067,ExtraTreesRegressor,feature_importances_,91
external_eef_industry_sector_financial,0.0024349974254850738,ExtraTreesRegressor,feature_importances_,92
tech_tf_clientserver_description_web,0.002398245028255627,ExtraTreesRegressor,feature_importances_,93
project_prf_application_type_top_unknown,0.002395854841749343,ExtraTreesRegressor,feature_importances_,94
project_prf_application_group_mathematically_intensive_application,0.0023872211022508234,ExtraTreesRegressor,feature_importances_,95
tech_tf_architecture_multi_tier_with_web_public_interface,0.0023584839596699505,ExtraTreesRegressor,feature_importances_,96
external_eef_industry_sector_wholesale & retail,0.002357927995148783,ExtraTreesRegressor,feature_importances_,97
project_prf_team_size_group_21_30,0.002319617391952222,ExtraTreesRegressor,feature_importances_,98
external_eef_data_quality_rating_c_lang,0.0022721124114624624,ExtraTreesRegressor,feature_importances_,99
project_prf_application_group_real_time_application,0.002228530462128378,ExtraTreesRegressor,feature_importances_,100
tech_tf_clientserver_description_stand_alone,0.002212611511350881,ExtraTreesRegressor,feature_importances_,101
tech_tf_clientserver_description_server_processing,0.002191688830624811,ExtraTreesRegressor,feature_importances_,102
external_eef_organisation_type_top_wholesale & retail trade,0.002184029684016961,ExtraTreesRegressor,feature_importances_,103
project_prf_application_type_top_online. esales,0.002177020401645596,ExtraTreesRegressor,feature_importances_,104
project_prf_team_size_group_5_8,0.002164384972464953,ExtraTreesRegressor,feature_importances_,105
project_prf_application_type_top_management information system,0.0021521076624414367,ExtraTreesRegressor,feature_importances_,106
tech_tf_type_of_server_mainframe,0.0021119245759126277,ExtraTreesRegressor,feature_importances_,107
project_prf_application_type_top_document management,0.002092542609117158,ExtraTreesRegressor,feature_importances_,108
tech_tf_clientserver_description_client_server_architecture_p2p,0.002031989440239532,ExtraTreesRegressor,feature_importances_,109
project_prf_application_type_top_stock control & order processing,0.0019264882506175804,ExtraTreesRegressor,feature_importances_,110
tech_tf_clientserver_description_browser_server_architecture,0.0019152739320425147,ExtraTreesRegressor,feature_importances_,111
tech_tf_clientserver_description_client_server,0.0018863556181654192,ExtraTreesRegressor,feature_importances_,112
external_eef_organisation_type_top_public administration,0.0018819331776566358,ExtraTreesRegressor,feature_importances_,113
external_eef_data_quality_rating_d,0.0018640083183632213,ExtraTreesRegressor,feature_importances_,114
tech_tf_clientserver_description_client presentation processing data,0.0018056427142265105,ExtraTreesRegressor,feature_importances_,115
project_prf_team_size_group_9_14,0.0017550118260970385,ExtraTreesRegressor,feature_importances_,116
external_eef_organisation_type_top_transport & storage,0.0017539704759031293,ExtraTreesRegressor,feature_importances_,117
project_prf_application_type_top_catalogue/register of things or events,0.0017027513939893324,ExtraTreesRegressor,feature_importances_,118
project_prf_team_size_group_3_4,0.0016959687289966714,ExtraTreesRegressor,feature_importances_,119
project_prf_team_size_group_2,0.001543595748952014,ExtraTreesRegressor,feature_importances_,120
project_prf_application_group_infrastructure_software,0.0015196167092575619,ExtraTreesRegressor,feature_importances_,121
tech_tf_clientserver_description_client_server_architecture,0.0015124236376379886,ExtraTreesRegressor,feature_importances_,122
project_prf_team_size_group_61_70,0.0015117790571551933,ExtraTreesRegressor,feature_importances_,123
project_prf_team_size_group_1,0.0014735320671848354,ExtraTreesRegressor,feature_importances_,124
external_eef_organisation_type_top_defence,0.0014494932183359843,ExtraTreesRegressor,feature_importances_,125
tech_tf_architecture_multi_tier_with_web_interface,0.0014444739232310011,ExtraTreesRegressor,feature_importances_,126
tech_tf_language_type_apg,0.001376527066153,ExtraTreesRegressor,feature_importances_,127
external_eef_industry_sector_education,0.0013765206877314334,ExtraTreesRegressor,feature_importances_,128
project_prf_development_type_re_development,0.0013721229330221866,ExtraTreesRegressor,feature_importances_,129
external_eef_organisation_type_top_telecommunication,0.0013324629825417834,ExtraTreesRegressor,feature_importances_,130
project_prf_application_type_top_online analysis and reporting,0.0012298917017495687,ExtraTreesRegressor,feature_importances_,131
external_eef_industry_sector_logistics,0.0012151002045352227,ExtraTreesRegressor,feature_importances_,132
project_prf_application_type_top_workflow support & management,0.0011508759945295145,ExtraTreesRegressor,feature_importances_,133
external_eef_industry_sector_mining,0.0011499834913246867,ExtraTreesRegressor,feature_importances_,134
people_prf_project_user_involvement_yes,0.0011410927789631353,ExtraTreesRegressor,feature_importances_,135
project_prf_application_type_top_transaction/production system,0.001113450758875606,ExtraTreesRegressor,feature_importances_,136
external_eef_industry_sector_professional services,0.0010917024422488768,ExtraTreesRegressor,feature_importances_,137
external_eef_organisation_type_top_aerospace / automotive,0.0010478782261358905,ExtraTreesRegressor,feature_importances_,138
external_eef_organisation_type_top_education institution,0.0010394599260043515,ExtraTreesRegressor,feature_importances_,139
external_eef_organisation_type_top_financial property & business services,0.0009738267172987879,ExtraTreesRegressor,feature_importances_,140
tech_tf_development_platform_proprietary,0.0009295275685938045,ExtraTreesRegressor,feature_importances_,141
tech_tf_language_type_5gl,0.0008498847397877287,ExtraTreesRegressor,feature_importances_,142
project_prf_team_size_group_31_40,0.0008402635800306696,ExtraTreesRegressor,feature_importances_,143
project_prf_team_size_group_15_20,0.0008105356896497941,ExtraTreesRegressor,feature_importances_,144
people_prf_project_user_involvement_nan,0.0007758050068537574,ExtraTreesRegressor,feature_importances_,145
project_prf_team_size_group_81_90,0.0007480194773130578,ExtraTreesRegressor,feature_importances_,146
external_eef_organisation_type_top_community services,0.0005499279965434632,ExtraTreesRegressor,feature_importances_,147
external_eef_organisation_type_top_electricity gas water,0.0004971924632686351,ExtraTreesRegressor,feature_importances_,148
tech_tf_client_server_don_t_know,0.0004183206621633363,ExtraTreesRegressor,feature_importances_,149
tech_tf_type_of_server_standalone,0.0003940192270872193,ExtraTreesRegressor,feature_importances_,150
tech_tf_type_of_server_multi_tier_with_web_public_interface,0.0003074121419388866,ExtraTreesRegressor,feature_importances_,151
tech_tf_dbms_used_no,0.00029949797251428186,ExtraTreesRegressor,feature_importances_,152
project_prf_team_size_group_51_60,0.00029451087356376234,ExtraTreesRegressor,feature_importances_,153
external_eef_industry_sector_construction,0.00028126606910949754,ExtraTreesRegressor,feature_importances_,154
tech_tf_architecture_stand_alone,0.0002581811060508683,ExtraTreesRegressor,feature_importances_,155
project_prf_relative_size_xl,0.00015673503259132753,ExtraTreesRegressor,feature_importances_,156
tech_tf_type_of_server_unix,0.00013264472772314524,ExtraTreesRegressor,feature_importances_,157
project_prf_currency_multiple_yes_1_000,5.106631589066251e-05,ExtraTreesRegressor,feature_importances_,158
tech_tf_type_of_server_back_end,4.103160083846113e-05,ExtraTreesRegressor,feature_importances_,159
project_prf_currency_multiple_yes_10_000,3.854254947262768e-05,ExtraTreesRegressor,feature_importances_,160
tech_tf_language_type_2gl,3.831577493190149e-05,ExtraTreesRegressor,feature_importances_,161
tech_tf_type_of_server_lan_based,2.097033509249609e-05,ExtraTreesRegressor,feature_importances_,162
people_prf_project_user_involvement_don_t_know,5.597571013781928e-06,ExtraTreesRegressor,feature_importances_,163
project_prf_relative_size_xxl,3.816823585364076e-06,ExtraTreesRegressor,feature_importances_,164
project_prf_development_type_other,2.958825586758081e-06,ExtraTreesRegressor,feature_importances_,165
tech_tf_type_of_server_webserver,2.630895031313833e-06,ExtraTreesRegressor,feature_importances_,166
people_prf_project_user_involvement_best,1.332937180897819e-07,ExtraTreesRegressor,feature_importances_,167
project_prf_development_type_poc,5.518349258860791e-08,ExtraTreesRegressor,feature_importances_,168
people_prf_project_user_involvement_no,0.0,ExtraTreesRegressor,feature_importances_,169
tech_tf_architecture_multi_tier_client_server,0.0,ExtraTreesRegressor,feature_importances_,170
project_prf_application_type_top_client-server,0.0,ExtraTreesRegressor,feature_importances_,171
project_prf_application_type_top_financial application area,0.0,ExtraTreesRegressor,feature_importances_,172
process_pmf_development_methodologies_agile development,0.0,ExtraTreesRegressor,feature_importances_,173
tech_tf_type_of_server_proprietary_midrange,0.0,ExtraTreesRegressor,feature_importances_,174
tech_tf_client_server_not_applicable,0.0,ExtraTreesRegressor,feature_importances_,175
project_prf_development_type_not_defined,0.0,ExtraTreesRegressor,feature_importances_,176
project_prf_relative_size_xxxl,0.0,ExtraTreesRegressor,feature_importances_,177
tech_tf_development_platform_hand_held,0.0,ExtraTreesRegressor,feature_importances_,178
people_prf_project_user_involvement_low,0.0,ExtraTreesRegressor,feature_importances_,179
tech_tf_client_roles_data entry & validation; data retrieval & presentation; run a computer_human interface; security; web/html browser,0.0,ExtraTreesRegressor,feature_importances_,180
project_prf_development_type_porting,0.0,ExtraTreesRegressor,feature_importances_,181
project_prf_application_type_top_customer billing/relationship management,0.0,ExtraTreesRegressor,feature_importances_,182
