feature,importance,model,importance_type,rank
tech_tf_architecture_client_server,0.00016470047216336046,GradientBoostingRegressor,feature_importances_,45
process_pmf_development_methodologies_waterfall_incl_linear_processing_and_ssadm,0.00015886200553296442,GradientBoostingRegressor,feature_importances_,46
tech_tf_development_platform_proprietary,0.0001307602275956742,GradientBoostingRegressor,feature_importances_,47
project_prf_development_type_re_development,0.00012831464608151465,GradientBoostingRegressor,feature_importances_,48
tech_tf_architecture_multi_tier_with_web_public_interface,0.0001137474510431776,GradientBoostingRegressor,feature_importances_,49
tech_tf_architecture_missing,9.995172092547854e-05,GradientBoostingRegressor,feature_importances_,50
tech_tf_development_platform_missing,9.334839268176879e-05,GradientBoostingRegressor,feature_importances_,51
project_prf_team_size_group_9_14,8.812679935491539e-05,GradientBoostingRegressor,feature_importances_,52
project_prf_team_size_group_3_4,7.28626873690387e-05,GradientBoostingRegressor,feature_importances_,53
project_prf_relative_size_xl,6.849662679324552e-05,GradientBoostingRegressor,feature_importances_,54
project_prf_team_size_group_5_8,6.478162403911014e-05,GradientBoostingRegressor,feature_importances_,55
tech_tf_development_platform_multi,6.472520623653901e-05,GradientBoostingRegressor,feature_importances_,56
project_prf_team_size_group_31_40,4.943449366762536e-05,GradientBoostingRegressor,feature_importances_,57
project_prf_application_type_surveillance and security,1.7416836616969618e-05,GradientBoostingRegressor,feature_importances_,58
tech_tf_client_server_yes,0.0,GradientBoostingRegressor,feature_importances_,59
tech_tf_client_server_missing,0.0,GradientBoostingRegressor,feature_importances_,60
project_prf_case_tool_used_yes,0.0,GradientBoostingRegressor,feature_importances_,61
external_eef_data_quality_rating_d,0.0,GradientBoostingRegressor,feature_importances_,62
process_pmf_development_methodologies_missing,0.0,GradientBoostingRegressor,feature_importances_,63
project_prf_team_size_group_2,0.0,GradientBoostingRegressor,feature_importances_,64
project_prf_team_size_group_21_30,0.0,GradientBoostingRegressor,feature_importances_,65
project_prf_year_of_project,0.0,GradientBoostingRegressor,feature_importances_,66
project_prf_team_size_group_15_20,0.0,GradientBoostingRegressor,feature_importances_,67
project_prf_team_size_group_1,0.0,GradientBoostingRegressor,feature_importances_,68
project_prf_application_type_business application,0.0,GradientBoostingRegressor,feature_importances_,69
project_prf_application_type_operating system or software utility,0.0,GradientBoostingRegressor,feature_importances_,70
project_prf_application_type_online analysis and reporting,0.0,GradientBoostingRegressor,feature_importances_,71
project_prf_application_type_cards and payments,0.0,GradientBoostingRegressor,feature_importances_,72
project_prf_application_type_missing,0.0,GradientBoostingRegressor,feature_importances_,73
project_prf_application_type_customer billing/relationship management,0.0,GradientBoostingRegressor,feature_importances_,74
project_prf_application_type_management or performance reporting,0.0,GradientBoostingRegressor,feature_importances_,75
project_prf_application_type_mobile application,0.0,GradientBoostingRegressor,feature_importances_,76
project_prf_application_type_auditing management,0.0,GradientBoostingRegressor,feature_importances_,77
project_prf_application_type_electronic data interchange,0.0,GradientBoostingRegressor,feature_importances_,78
project_prf_application_type_management or performance reporting; online analysis and reporting,0.0,GradientBoostingRegressor,feature_importances_,79
external_eef_organisation_type_communications,0.0,GradientBoostingRegressor,feature_importances_,80
external_eef_organisation_type_education_institution,0.0,GradientBoostingRegressor,feature_importances_,81
external_eef_organisation_type_financial_banking_insurance_stock,0.0,GradientBoostingRegressor,feature_importances_,82
external_eef_organisation_type_medical_and_health_care,0.0,GradientBoostingRegressor,feature_importances_,83
external_eef_organisation_type_wholesale_and_retail_trade,0.0,GradientBoostingRegressor,feature_importances_,84
project_prf_application_group_real_time_application,0.0,GradientBoostingRegressor,feature_importances_,85
project_prf_development_type_new_development,0.0,GradientBoostingRegressor,feature_importances_,86
tech_tf_development_platform_mr,0.0,GradientBoostingRegressor,feature_importances_,87
tech_tf_language_type_5gl,0.0,GradientBoostingRegressor,feature_importances_,88
functional_size_group_m_100_999,0.0,GradientBoostingRegressor,feature_importances_,89
functional_size_group_xl_3000_8999,0.0,GradientBoostingRegressor,feature_importances_,90
functional_size_group_xxl_9000_17999,0.0,GradientBoostingRegressor,feature_importances_,91
project_prf_relative_size_missing,0.0,GradientBoostingRegressor,feature_importances_,92
project_prf_relative_size_xxs,0.0,GradientBoostingRegressor,feature_importances_,93
tech_tf_language_type_4gl,0.0,GradientBoostingRegressor,feature_importances_,94
